town	year	value	cat	county
Mattapoisett	2019	1136	Br1_rent	Plymouth
Mattapoisett	2019	1475	Br2_rent	Plymouth
Mattapoisett	2019	1853	Br3_rent	Plymouth
Mattapoisett	2019	2155	Br4_rent	Plymouth
Middleborough	2019	1027	Br0_rent	Plymouth
Middleborough	2019	1136	Br1_rent	Plymouth
Middleborough	2019	1475	Br2_rent	Plymouth
Middleborough	2019	1853	Br3_rent	Plymouth
Middleborough	2019	2155	Br4_rent	Plymouth
Norwell	2019	1608	Br0_rent	Plymouth
Norwell	2019	1801	Br1_rent	Plymouth
Norwell	2019	2194	Br2_rent	Plymouth
Norwell	2019	2749	Br3_rent	Plymouth
Norwell	2019	2966	Br4_rent	Plymouth
Pembroke	2019	1608	Br0_rent	Plymouth
Pembroke	2019	1801	Br1_rent	Plymouth
Pembroke	2019	2194	Br2_rent	Plymouth
Pembroke	2019	2749	Br3_rent	Plymouth
Pembroke	2019	2966	Br4_rent	Plymouth
Plymouth	2019	1608	Br0_rent	Plymouth
Plymouth	2019	1801	Br1_rent	Plymouth
Plymouth	2019	2194	Br2_rent	Plymouth
Plymouth	2019	2749	Br3_rent	Plymouth
Plymouth	2019	2966	Br4_rent	Plymouth
Plympton	2019	1027	Br0_rent	Plymouth
Plympton	2019	1136	Br1_rent	Plymouth
Plympton	2019	1475	Br2_rent	Plymouth
Plympton	2019	1853	Br3_rent	Plymouth
Plympton	2019	2155	Br4_rent	Plymouth
Rochester	2019	1027	Br0_rent	Plymouth
Rochester	2019	1136	Br1_rent	Plymouth
Rochester	2019	1475	Br2_rent	Plymouth
Rochester	2019	1853	Br3_rent	Plymouth
Rochester	2019	2155	Br4_rent	Plymouth
Rockland	2019	1608	Br0_rent	Plymouth
Rockland	2019	1801	Br1_rent	Plymouth
Rockland	2019	2194	Br2_rent	Plymouth
Rockland	2019	2749	Br3_rent	Plymouth
Rockland	2019	2966	Br4_rent	Plymouth
Scituate	2019	1608	Br0_rent	Plymouth
Scituate	2019	1801	Br1_rent	Plymouth
Scituate	2019	2194	Br2_rent	Plymouth
Scituate	2019	2749	Br3_rent	Plymouth
Scituate	2019	2966	Br4_rent	Plymouth
Wareham	2019	1608	Br0_rent	Plymouth
Wareham	2019	1801	Br1_rent	Plymouth
Wareham	2019	2194	Br2_rent	Plymouth
Wareham	2019	2749	Br3_rent	Plymouth
Wareham	2019	2966	Br4_rent	Plymouth
West Bridgewater	2019	1027	Br0_rent	Plymouth
West Bridgewater	2019	1136	Br1_rent	Plymouth
West Bridgewater	2019	1475	Br2_rent	Plymouth
West Bridgewater	2019	1853	Br3_rent	Plymouth
West Bridgewater	2019	2155	Br4_rent	Plymouth
Whitman	2019	1027	Br0_rent	Plymouth
Whitman	2019	1136	Br1_rent	Plymouth
Whitman	2019	1475	Br2_rent	Plymouth
Whitman	2019	1853	Br3_rent	Plymouth
Whitman	2019	2155	Br4_rent	Plymouth
Boston	2019	1608	Br0_rent	Suffolk
Boston	2019	1801	Br1_rent	Suffolk
Boston	2019	2194	Br2_rent	Suffolk
Boston	2019	2749	Br3_rent	Suffolk
Boston	2019	2966	Br4_rent	Suffolk
Chelsea	2019	1608	Br0_rent	Suffolk
Chelsea	2019	1801	Br1_rent	Suffolk
Chelsea	2019	2194	Br2_rent	Suffolk
Chelsea	2019	2749	Br3_rent	Suffolk
Chelsea	2019	2966	Br4_rent	Suffolk
Revere	2019	1608	Br0_rent	Suffolk
Revere	2019	1801	Br1_rent	Suffolk
Revere	2019	2194	Br2_rent	Suffolk
Revere	2019	2749	Br3_rent	Suffolk
Revere	2019	2966	Br4_rent	Suffolk
Winthrop Town	2019	1608	Br0_rent	NA
Winthrop Town	2019	1801	Br1_rent	NA
Winthrop Town	2019	2194	Br2_rent	NA
Winthrop Town	2019	2749	Br3_rent	NA
Winthrop Town	2019	2966	Br4_rent	NA
Ashburnham	2019	826	Br0_rent	Worcester
Ashburnham	2019	832	Br1_rent	Worcester
Ashburnham	2019	1096	Br2_rent	Worcester
Ashburnham	2019	1380	Br3_rent	Worcester
Ashburnham	2019	1491	Br4_rent	Worcester
Athol	2019	714	Br0_rent	Worcester
Athol	2019	718	Br1_rent	Worcester
Athol	2019	950	Br2_rent	Worcester
Athol	2019	1279	Br3_rent	Worcester
Athol	2019	1294	Br4_rent	Worcester
Auburn	2019	864	Br0_rent	Worcester
Auburn	2019	946	Br1_rent	Worcester
Auburn	2019	1202	Br2_rent	Worcester
Auburn	2019	1506	Br3_rent	Worcester
Auburn	2019	1632	Br4_rent	Worcester
Barre	2019	864	Br0_rent	Worcester
Barre	2019	946	Br1_rent	Worcester
Barre	2019	1202	Br2_rent	Worcester
Barre	2019	1506	Br3_rent	Worcester
Barre	2019	1632	Br4_rent	Worcester
Berlin	2019	935	Br0_rent	Worcester
Berlin	2019	940	Br1_rent	Worcester
Berlin	2019	1244	Br2_rent	Worcester
Berlin	2019	1589	Br3_rent	Worcester
Berlin	2019	1944	Br4_rent	Worcester
Blackstone	2019	935	Br0_rent	Worcester
Blackstone	2019	940	Br1_rent	Worcester
Blackstone	2019	1244	Br2_rent	Worcester
Blackstone	2019	1589	Br3_rent	Worcester
Blackstone	2019	1944	Br4_rent	Worcester
Bolton	2019	935	Br0_rent	Worcester
Bolton	2019	940	Br1_rent	Worcester
Bolton	2019	1244	Br2_rent	Worcester
Bolton	2019	1589	Br3_rent	Worcester
Bolton	2019	1944	Br4_rent	Worcester
Boylston	2019	864	Br0_rent	Worcester
Boylston	2019	946	Br1_rent	Worcester
Boylston	2019	1202	Br2_rent	Worcester
Boylston	2019	1506	Br3_rent	Worcester
Boylston	2019	1632	Br4_rent	Worcester
Brookfield	2019	864	Br0_rent	Worcester
Brookfield	2019	946	Br1_rent	Worcester
Brookfield	2019	1202	Br2_rent	Worcester
Brookfield	2019	1506	Br3_rent	Worcester
Brookfield	2019	1632	Br4_rent	Worcester
Charlton	2019	864	Br0_rent	Worcester
Charlton	2019	946	Br1_rent	Worcester
Charlton	2019	1202	Br2_rent	Worcester
Charlton	2019	1506	Br3_rent	Worcester
Charlton	2019	1632	Br4_rent	Worcester
Clinton	2019	864	Br0_rent	Worcester
Clinton	2019	946	Br1_rent	Worcester
Clinton	2019	1202	Br2_rent	Worcester
Clinton	2019	1506	Br3_rent	Worcester
Clinton	2019	1632	Br4_rent	Worcester
Douglas	2019	864	Br0_rent	Worcester
Douglas	2019	946	Br1_rent	Worcester
Douglas	2019	1202	Br2_rent	Worcester
Douglas	2019	1506	Br3_rent	Worcester
Douglas	2019	1632	Br4_rent	Worcester
Dudley	2019	864	Br0_rent	Worcester
Dudley	2019	946	Br1_rent	Worcester
Dudley	2019	1202	Br2_rent	Worcester
Dudley	2019	1506	Br3_rent	Worcester
Dudley	2019	1632	Br4_rent	Worcester
East Brookfield	2019	864	Br0_rent	Worcester
East Brookfield	2019	946	Br1_rent	Worcester
East Brookfield	2019	1202	Br2_rent	Worcester
East Brookfield	2019	1506	Br3_rent	Worcester
East Brookfield	2019	1632	Br4_rent	Worcester
Fitchburg	2019	826	Br0_rent	Worcester
Fitchburg	2019	832	Br1_rent	Worcester
Fitchburg	2019	1096	Br2_rent	Worcester
Fitchburg	2019	1380	Br3_rent	Worcester
Fitchburg	2019	1491	Br4_rent	Worcester
Gardner	2019	826	Br0_rent	Worcester
Gardner	2019	832	Br1_rent	Worcester
Gardner	2019	1096	Br2_rent	Worcester
Gardner	2019	1380	Br3_rent	Worcester
Gardner	2019	1491	Br4_rent	Worcester
Grafton	2019	864	Br0_rent	Worcester
Grafton	2019	946	Br1_rent	Worcester
Grafton	2019	1202	Br2_rent	Worcester
Grafton	2019	1506	Br3_rent	Worcester
Grafton	2019	1632	Br4_rent	Worcester
Hardwick	2019	714	Br0_rent	Worcester
Hardwick	2019	718	Br1_rent	Worcester
Hardwick	2019	950	Br2_rent	Worcester
Hardwick	2019	1279	Br3_rent	Worcester
Hardwick	2019	1294	Br4_rent	Worcester
Harvard	2019	935	Br0_rent	Worcester
Harvard	2019	940	Br1_rent	Worcester
Harvard	2019	1244	Br2_rent	Worcester
Harvard	2019	1589	Br3_rent	Worcester
Harvard	2019	1944	Br4_rent	Worcester
Holden	2019	864	Br0_rent	Worcester
Holden	2019	946	Br1_rent	Worcester
Holden	2019	1202	Br2_rent	Worcester
Holden	2019	1506	Br3_rent	Worcester
Holden	2019	1632	Br4_rent	Worcester
Hopedale	2019	935	Br0_rent	Worcester
Hopedale	2019	940	Br1_rent	Worcester
Hopedale	2019	1244	Br2_rent	Worcester
Hopedale	2019	1589	Br3_rent	Worcester
Hopedale	2019	1944	Br4_rent	Worcester
Hubbardston	2019	714	Br0_rent	Worcester
Hubbardston	2019	718	Br1_rent	Worcester
Hubbardston	2019	950	Br2_rent	Worcester
Hubbardston	2019	1279	Br3_rent	Worcester
Hubbardston	2019	1294	Br4_rent	Worcester
Lancaster	2019	935	Br0_rent	Worcester
Lancaster	2019	940	Br1_rent	Worcester
Lancaster	2019	1244	Br2_rent	Worcester
Lancaster	2019	1589	Br3_rent	Worcester
Lancaster	2019	1944	Br4_rent	Worcester
Leicester	2019	864	Br0_rent	Worcester
Leicester	2019	946	Br1_rent	Worcester
Leicester	2019	1202	Br2_rent	Worcester
Leicester	2019	1506	Br3_rent	Worcester
Leicester	2019	1632	Br4_rent	Worcester
Leominster	2019	826	Br0_rent	Worcester
Leominster	2019	832	Br1_rent	Worcester
Leominster	2019	1096	Br2_rent	Worcester
Leominster	2019	1380	Br3_rent	Worcester
Leominster	2019	1491	Br4_rent	Worcester
Lunenburg	2019	826	Br0_rent	Worcester
Lunenburg	2019	832	Br1_rent	Worcester
Lunenburg	2019	1096	Br2_rent	Worcester
Lunenburg	2019	1380	Br3_rent	Worcester
Lunenburg	2019	1491	Br4_rent	Worcester
Mendon	2019	935	Br0_rent	Worcester
Mendon	2019	940	Br1_rent	Worcester
Mendon	2019	1244	Br2_rent	Worcester
Mendon	2019	1589	Br3_rent	Worcester
Mendon	2019	1944	Br4_rent	Worcester
Milford	2019	935	Br0_rent	Worcester
Milford	2019	940	Br1_rent	Worcester
Milford	2019	1244	Br2_rent	Worcester
Milford	2019	1589	Br3_rent	Worcester
Milford	2019	1944	Br4_rent	Worcester
Millbury	2019	864	Br0_rent	Worcester
Millbury	2019	946	Br1_rent	Worcester
Millbury	2019	1202	Br2_rent	Worcester
Millbury	2019	1506	Br3_rent	Worcester
Millbury	2019	1632	Br4_rent	Worcester
Millville	2019	935	Br0_rent	Worcester
Millville	2019	940	Br1_rent	Worcester
Millville	2019	1244	Br2_rent	Worcester
Millville	2019	1589	Br3_rent	Worcester
Millville	2019	1944	Br4_rent	Worcester
New Braintree	2019	714	Br0_rent	Worcester
New Braintree	2019	718	Br1_rent	Worcester
New Braintree	2019	950	Br2_rent	Worcester
New Braintree	2019	1279	Br3_rent	Worcester
New Braintree	2019	1294	Br4_rent	Worcester
Northborough	2019	864	Br0_rent	Worcester
Northborough	2019	946	Br1_rent	Worcester
Northborough	2019	1202	Br2_rent	Worcester
Northborough	2019	1506	Br3_rent	Worcester
Northborough	2019	1632	Br4_rent	Worcester
Northbridge	2019	864	Br0_rent	Worcester
Northbridge	2019	946	Br1_rent	Worcester
Northbridge	2019	1202	Br2_rent	Worcester
Northbridge	2019	1506	Br3_rent	Worcester
Northbridge	2019	1632	Br4_rent	Worcester
North Brookfield	2019	864	Br0_rent	Worcester
North Brookfield	2019	946	Br1_rent	Worcester
North Brookfield	2019	1202	Br2_rent	Worcester
North Brookfield	2019	1506	Br3_rent	Worcester
North Brookfield	2019	1632	Br4_rent	Worcester
Oakham	2019	864	Br0_rent	Worcester
Oakham	2019	946	Br1_rent	Worcester
Oakham	2019	1202	Br2_rent	Worcester
Oakham	2019	1506	Br3_rent	Worcester
Oakham	2019	1632	Br4_rent	Worcester
Oxford	2019	864	Br0_rent	Worcester
Oxford	2019	946	Br1_rent	Worcester
Oxford	2019	1202	Br2_rent	Worcester
Oxford	2019	1506	Br3_rent	Worcester
Oxford	2019	1632	Br4_rent	Worcester
Paxton	2019	864	Br0_rent	Worcester
Paxton	2019	946	Br1_rent	Worcester
Paxton	2019	1202	Br2_rent	Worcester
Paxton	2019	1506	Br3_rent	Worcester
Paxton	2019	1632	Br4_rent	Worcester
Petersham	2019	714	Br0_rent	Worcester
Petersham	2019	718	Br1_rent	Worcester
Petersham	2019	950	Br2_rent	Worcester
Petersham	2019	1279	Br3_rent	Worcester
Petersham	2019	1294	Br4_rent	Worcester
Phillipston	2019	714	Br0_rent	Worcester
Phillipston	2019	718	Br1_rent	Worcester
Phillipston	2019	950	Br2_rent	Worcester
Phillipston	2019	1279	Br3_rent	Worcester
Phillipston	2019	1294	Br4_rent	Worcester
Princeton	2019	864	Br0_rent	Worcester
Princeton	2019	946	Br1_rent	Worcester
Princeton	2019	1202	Br2_rent	Worcester
Princeton	2019	1506	Br3_rent	Worcester
Princeton	2019	1632	Br4_rent	Worcester
Royalston	2019	714	Br0_rent	Worcester
Royalston	2019	718	Br1_rent	Worcester
Royalston	2019	950	Br2_rent	Worcester
Royalston	2019	1279	Br3_rent	Worcester
Royalston	2019	1294	Br4_rent	Worcester
Rutland	2019	864	Br0_rent	Worcester
Rutland	2019	946	Br1_rent	Worcester
Rutland	2019	1202	Br2_rent	Worcester
Rutland	2019	1506	Br3_rent	Worcester
Rutland	2019	1632	Br4_rent	Worcester
Shrewsbury	2019	864	Br0_rent	Worcester
Shrewsbury	2019	946	Br1_rent	Worcester
Shrewsbury	2019	1202	Br2_rent	Worcester
Shrewsbury	2019	1506	Br3_rent	Worcester
Shrewsbury	2019	1632	Br4_rent	Worcester
Southborough	2019	935	Br0_rent	Worcester
Southborough	2019	940	Br1_rent	Worcester
Southborough	2019	1244	Br2_rent	Worcester
Southborough	2019	1589	Br3_rent	Worcester
Southborough	2019	1944	Br4_rent	Worcester
Southbridge Town	2019	864	Br0_rent	NA
Southbridge Town	2019	946	Br1_rent	NA
Southbridge Town	2019	1202	Br2_rent	NA
Southbridge Town	2019	1506	Br3_rent	NA
Southbridge Town	2019	1632	Br4_rent	NA
Spencer	2019	864	Br0_rent	Worcester
Spencer	2019	946	Br1_rent	Worcester
Spencer	2019	1202	Br2_rent	Worcester
Spencer	2019	1506	Br3_rent	Worcester
Spencer	2019	1632	Br4_rent	Worcester
Sterling	2019	864	Br0_rent	Worcester
Sterling	2019	946	Br1_rent	Worcester
Sterling	2019	1202	Br2_rent	Worcester
Sterling	2019	1506	Br3_rent	Worcester
Sterling	2019	1632	Br4_rent	Worcester
Sturbridge	2019	864	Br0_rent	Worcester
Sturbridge	2019	946	Br1_rent	Worcester
Sturbridge	2019	1202	Br2_rent	Worcester
Sturbridge	2019	1506	Br3_rent	Worcester
Sturbridge	2019	1632	Br4_rent	Worcester
Sutton	2019	864	Br0_rent	Worcester
Sutton	2019	946	Br1_rent	Worcester
Sutton	2019	1202	Br2_rent	Worcester
Sutton	2019	1506	Br3_rent	Worcester
Sutton	2019	1632	Br4_rent	Worcester
Templeton	2019	826	Br0_rent	Worcester
Templeton	2019	832	Br1_rent	Worcester
Templeton	2019	1096	Br2_rent	Worcester
Templeton	2019	1380	Br3_rent	Worcester
Templeton	2019	1491	Br4_rent	Worcester
Upton	2019	935	Br0_rent	Worcester
Upton	2019	940	Br1_rent	Worcester
Upton	2019	1244	Br2_rent	Worcester
Upton	2019	1589	Br3_rent	Worcester
Upton	2019	1944	Br4_rent	Worcester
Uxbridge	2019	864	Br0_rent	Worcester
Uxbridge	2019	946	Br1_rent	Worcester
Uxbridge	2019	1202	Br2_rent	Worcester
Uxbridge	2019	1506	Br3_rent	Worcester
Uxbridge	2019	1632	Br4_rent	Worcester
Warren	2019	714	Br0_rent	Worcester
Warren	2019	718	Br1_rent	Worcester
Warren	2019	950	Br2_rent	Worcester
Warren	2019	1279	Br3_rent	Worcester
Warren	2019	1294	Br4_rent	Worcester
Webster	2019	864	Br0_rent	Worcester
Webster	2019	946	Br1_rent	Worcester
Webster	2019	1202	Br2_rent	Worcester
Webster	2019	1506	Br3_rent	Worcester
Webster	2019	1632	Br4_rent	Worcester
Westborough	2019	864	Br0_rent	Worcester
Westborough	2019	946	Br1_rent	Worcester
Westborough	2019	1202	Br2_rent	Worcester
Westborough	2019	1506	Br3_rent	Worcester
Westborough	2019	1632	Br4_rent	Worcester
West Boylston	2019	864	Br0_rent	Worcester
West Boylston	2019	946	Br1_rent	Worcester
West Boylston	2019	1202	Br2_rent	Worcester
West Boylston	2019	1506	Br3_rent	Worcester
West Boylston	2019	1632	Br4_rent	Worcester
West Brookfield	2019	864	Br0_rent	Worcester
West Brookfield	2019	946	Br1_rent	Worcester
West Brookfield	2019	1202	Br2_rent	Worcester
West Brookfield	2019	1506	Br3_rent	Worcester
West Brookfield	2019	1632	Br4_rent	Worcester
Westminster	2019	826	Br0_rent	Worcester
Westminster	2019	832	Br1_rent	Worcester
Westminster	2019	1096	Br2_rent	Worcester
Westminster	2019	1380	Br3_rent	Worcester
Westminster	2019	1491	Br4_rent	Worcester
Winchendon	2019	826	Br0_rent	Worcester
Winchendon	2019	832	Br1_rent	Worcester
Winchendon	2019	1096	Br2_rent	Worcester
Winchendon	2019	1380	Br3_rent	Worcester
Winchendon	2019	1491	Br4_rent	Worcester
Worcester	2019	864	Br0_rent	Worcester
Worcester	2019	946	Br1_rent	Worcester
Worcester	2019	1202	Br2_rent	Worcester
Worcester	2019	1506	Br3_rent	Worcester
Worcester	2019	1632	Br4_rent	Worcester
Barnstable Town	2020	986	Br0_rent	NA
Barnstable Town	2020	1149	Br1_rent	NA
Barnstable Town	2020	1513	Br2_rent	NA
Barnstable Town	2020	1919	Br3_rent	NA
Barnstable Town	2020	2050	Br4_rent	NA
Bourne	2020	986	Br0_rent	Barnstable
Bourne	2020	1149	Br1_rent	Barnstable
Bourne	2020	1513	Br2_rent	Barnstable
Bourne	2020	1919	Br3_rent	Barnstable
Bourne	2020	2050	Br4_rent	Barnstable
Brewster	2020	986	Br0_rent	Barnstable
Brewster	2020	1149	Br1_rent	Barnstable
Brewster	2020	1513	Br2_rent	Barnstable
Brewster	2020	1919	Br3_rent	Barnstable
Brewster	2020	2050	Br4_rent	Barnstable
Chatham	2020	986	Br0_rent	Barnstable
Chatham	2020	1149	Br1_rent	Barnstable
Chatham	2020	1513	Br2_rent	Barnstable
Chatham	2020	1919	Br3_rent	Barnstable
Chatham	2020	2050	Br4_rent	Barnstable
Dennis	2020	986	Br0_rent	Barnstable
Dennis	2020	1149	Br1_rent	Barnstable
Dennis	2020	1513	Br2_rent	Barnstable
Dennis	2020	1919	Br3_rent	Barnstable
Dennis	2020	2050	Br4_rent	Barnstable
Eastham	2020	986	Br0_rent	Barnstable
Eastham	2020	1149	Br1_rent	Barnstable
Eastham	2020	1513	Br2_rent	Barnstable
Eastham	2020	1919	Br3_rent	Barnstable
Eastham	2020	2050	Br4_rent	Barnstable
Falmouth	2020	986	Br0_rent	Barnstable
Falmouth	2020	1149	Br1_rent	Barnstable
Falmouth	2020	1513	Br2_rent	Barnstable
Falmouth	2020	1919	Br3_rent	Barnstable
Falmouth	2020	2050	Br4_rent	Barnstable
Harwich	2020	986	Br0_rent	Barnstable
Harwich	2020	1149	Br1_rent	Barnstable
Harwich	2020	1513	Br2_rent	Barnstable
Harwich	2020	1919	Br3_rent	Barnstable
Harwich	2020	2050	Br4_rent	Barnstable
Mashpee	2020	986	Br0_rent	Barnstable
Mashpee	2020	1149	Br1_rent	Barnstable
Mashpee	2020	1513	Br2_rent	Barnstable
Mashpee	2020	1919	Br3_rent	Barnstable
Mashpee	2020	2050	Br4_rent	Barnstable
Orleans	2020	986	Br0_rent	Barnstable
Orleans	2020	1149	Br1_rent	Barnstable
Orleans	2020	1513	Br2_rent	Barnstable
Orleans	2020	1919	Br3_rent	Barnstable
Orleans	2020	2050	Br4_rent	Barnstable
Province town	2020	986	Br0_rent	NA
Province town	2020	1149	Br1_rent	NA
Province town	2020	1513	Br2_rent	NA
Province town	2020	1919	Br3_rent	NA
Province town	2020	2050	Br4_rent	NA
Sandwich	2020	986	Br0_rent	Barnstable
Sandwich	2020	1149	Br1_rent	Barnstable
Sandwich	2020	1513	Br2_rent	Barnstable
Sandwich	2020	1919	Br3_rent	Barnstable
Sandwich	2020	2050	Br4_rent	Barnstable
Truro	2020	986	Br0_rent	Barnstable
Truro	2020	1149	Br1_rent	Barnstable
Truro	2020	1513	Br2_rent	Barnstable
Truro	2020	1919	Br3_rent	Barnstable
Truro	2020	2050	Br4_rent	Barnstable
Wellfleet	2020	986	Br0_rent	Barnstable
Wellfleet	2020	1149	Br1_rent	Barnstable
Wellfleet	2020	1513	Br2_rent	Barnstable
Wellfleet	2020	1919	Br3_rent	Barnstable
Wellfleet	2020	2050	Br4_rent	Barnstable
Yarmouth	2020	986	Br0_rent	Barnstable
Yarmouth	2020	1149	Br1_rent	Barnstable
Yarmouth	2020	1513	Br2_rent	Barnstable
Yarmouth	2020	1919	Br3_rent	Barnstable
Yarmouth	2020	2050	Br4_rent	Barnstable
Adams	2020	669	Br0_rent	Berkshire
Adams	2020	815	Br1_rent	Berkshire
Adams	2020	1026	Br2_rent	Berkshire
Adams	2020	1309	Br3_rent	Berkshire
Adams	2020	1428	Br4_rent	Berkshire
Alford	2020	867	Br0_rent	Berkshire
Alford	2020	872	Br1_rent	Berkshire
Alford	2020	1108	Br2_rent	Berkshire
Alford	2020	1381	Br3_rent	Berkshire
Alford	2020	1510	Br4_rent	Berkshire
Becket	2020	867	Br0_rent	Berkshire
Becket	2020	872	Br1_rent	Berkshire
Becket	2020	1108	Br2_rent	Berkshire
Becket	2020	1381	Br3_rent	Berkshire
Becket	2020	1510	Br4_rent	Berkshire
Cheshire	2020	669	Br0_rent	Berkshire
Cheshire	2020	815	Br1_rent	Berkshire
Cheshire	2020	1026	Br2_rent	Berkshire
Cheshire	2020	1309	Br3_rent	Berkshire
Cheshire	2020	1428	Br4_rent	Berkshire
Clarksburg	2020	867	Br0_rent	Berkshire
Clarksburg	2020	872	Br1_rent	Berkshire
Clarksburg	2020	1108	Br2_rent	Berkshire
Clarksburg	2020	1381	Br3_rent	Berkshire
Clarksburg	2020	1510	Br4_rent	Berkshire
Dalton	2020	669	Br0_rent	Berkshire
Dalton	2020	815	Br1_rent	Berkshire
Dalton	2020	1026	Br2_rent	Berkshire
Dalton	2020	1309	Br3_rent	Berkshire
Dalton	2020	1428	Br4_rent	Berkshire
Egremont	2020	867	Br0_rent	Berkshire
Egremont	2020	872	Br1_rent	Berkshire
Egremont	2020	1108	Br2_rent	Berkshire
Egremont	2020	1381	Br3_rent	Berkshire
Egremont	2020	1510	Br4_rent	Berkshire
Florida	2020	867	Br0_rent	Berkshire
Florida	2020	872	Br1_rent	Berkshire
Florida	2020	1108	Br2_rent	Berkshire
Florida	2020	1381	Br3_rent	Berkshire
Florida	2020	1510	Br4_rent	Berkshire
Great Barrington	2020	867	Br0_rent	Berkshire
Great Barrington	2020	872	Br1_rent	Berkshire
Great Barrington	2020	1108	Br2_rent	Berkshire
Great Barrington	2020	1381	Br3_rent	Berkshire
Great Barrington	2020	1510	Br4_rent	Berkshire
Hancock	2020	867	Br0_rent	Berkshire
Hancock	2020	872	Br1_rent	Berkshire
Hancock	2020	1108	Br2_rent	Berkshire
Hancock	2020	1381	Br3_rent	Berkshire
Hancock	2020	1510	Br4_rent	Berkshire
Hinsdale	2020	669	Br0_rent	Berkshire
Hinsdale	2020	815	Br1_rent	Berkshire
Hinsdale	2020	1026	Br2_rent	Berkshire
Hinsdale	2020	1309	Br3_rent	Berkshire
Hinsdale	2020	1428	Br4_rent	Berkshire
Lanesborough	2020	669	Br0_rent	Berkshire
Lanesborough	2020	815	Br1_rent	Berkshire
Lanesborough	2020	1026	Br2_rent	Berkshire
Lanesborough	2020	1309	Br3_rent	Berkshire
Lanesborough	2020	1428	Br4_rent	Berkshire
Lee	2020	669	Br0_rent	Berkshire
Lee	2020	815	Br1_rent	Berkshire
Lee	2020	1026	Br2_rent	Berkshire
Lee	2020	1309	Br3_rent	Berkshire
Lee	2020	1428	Br4_rent	Berkshire
Lenox	2020	669	Br0_rent	Berkshire
Lenox	2020	815	Br1_rent	Berkshire
Lenox	2020	1026	Br2_rent	Berkshire
Lenox	2020	1309	Br3_rent	Berkshire
Lenox	2020	1428	Br4_rent	Berkshire
Monterey	2020	867	Br0_rent	Berkshire
Monterey	2020	872	Br1_rent	Berkshire
Monterey	2020	1108	Br2_rent	Berkshire
Monterey	2020	1381	Br3_rent	Berkshire
Monterey	2020	1510	Br4_rent	Berkshire
Mount Washington	2020	867	Br0_rent	Berkshire
Mount Washington	2020	872	Br1_rent	Berkshire
Mount Washington	2020	1108	Br2_rent	Berkshire
Mount Washington	2020	1381	Br3_rent	Berkshire
Mount Washington	2020	1510	Br4_rent	Berkshire
New Ashford	2020	867	Br0_rent	Berkshire
New Ashford	2020	872	Br1_rent	Berkshire
New Ashford	2020	1108	Br2_rent	Berkshire
New Ashford	2020	1381	Br3_rent	Berkshire
New Ashford	2020	1510	Br4_rent	Berkshire
New Marlborough	2020	867	Br0_rent	Berkshire
New Marlborough	2020	872	Br1_rent	Berkshire
New Marlborough	2020	1108	Br2_rent	Berkshire
New Marlborough	2020	1381	Br3_rent	Berkshire
New Marlborough	2020	1510	Br4_rent	Berkshire
North Adams	2020	867	Br0_rent	Berkshire
North Adams	2020	872	Br1_rent	Berkshire
North Adams	2020	1108	Br2_rent	Berkshire
North Adams	2020	1381	Br3_rent	Berkshire
North Adams	2020	1510	Br4_rent	Berkshire
Otis	2020	867	Br0_rent	Berkshire
Otis	2020	872	Br1_rent	Berkshire
Otis	2020	1108	Br2_rent	Berkshire
Otis	2020	1381	Br3_rent	Berkshire
Otis	2020	1510	Br4_rent	Berkshire
Peru	2020	867	Br0_rent	Berkshire
Peru	2020	872	Br1_rent	Berkshire
Peru	2020	1108	Br2_rent	Berkshire
Peru	2020	1381	Br3_rent	Berkshire
Peru	2020	1510	Br4_rent	Berkshire
Pittsfield	2020	669	Br0_rent	Berkshire
Pittsfield	2020	815	Br1_rent	Berkshire
Pittsfield	2020	1026	Br2_rent	Berkshire
Pittsfield	2020	1309	Br3_rent	Berkshire
Pittsfield	2020	1428	Br4_rent	Berkshire
Richmond	2020	669	Br0_rent	Berkshire
Richmond	2020	815	Br1_rent	Berkshire
Richmond	2020	1026	Br2_rent	Berkshire
Richmond	2020	1309	Br3_rent	Berkshire
Richmond	2020	1428	Br4_rent	Berkshire
Sandisfield	2020	867	Br0_rent	Berkshire
Sandisfield	2020	872	Br1_rent	Berkshire
Sandisfield	2020	1108	Br2_rent	Berkshire
Sandisfield	2020	1381	Br3_rent	Berkshire
Sandisfield	2020	1510	Br4_rent	Berkshire
Savoy	2020	867	Br0_rent	Berkshire
Savoy	2020	872	Br1_rent	Berkshire
Savoy	2020	1108	Br2_rent	Berkshire
Savoy	2020	1381	Br3_rent	Berkshire
Savoy	2020	1510	Br4_rent	Berkshire
Sheffield	2020	867	Br0_rent	Berkshire
Sheffield	2020	872	Br1_rent	Berkshire
Sheffield	2020	1108	Br2_rent	Berkshire
Sheffield	2020	1381	Br3_rent	Berkshire
Sheffield	2020	1510	Br4_rent	Berkshire
Stockbridge	2020	669	Br0_rent	Berkshire
Stockbridge	2020	815	Br1_rent	Berkshire
Stockbridge	2020	1026	Br2_rent	Berkshire
Stockbridge	2020	1309	Br3_rent	Berkshire
Stockbridge	2020	1428	Br4_rent	Berkshire
Tyringham	2020	867	Br0_rent	Berkshire
Tyringham	2020	872	Br1_rent	Berkshire
Tyringham	2020	1108	Br2_rent	Berkshire
Tyringham	2020	1381	Br3_rent	Berkshire
